Word,Link,ID
lock,https://www.youtube.com/watch?v=ZcVzjZeVwj0,ZcVzjZeVwj0
"little, meager",https://www.youtube.com/watch?v=RPzCiRXVcr8,RPzCiRXVcr8
line,https://www.youtube.com/watch?v=1TiirpYN_W8,1TiirpYN_W8
"lonely, isolated, alone",https://www.youtube.com/watch?v=u7dV3wCpaqM,u7dV3wCpaqM
lightning,https://www.youtube.com/watch?v=bbWDUkaUXLE,bbWDUkaUXLE
lentils,https://www.youtube.com/watch?v=GZi36Nr1AXk,GZi36Nr1AXk
listen (visual),https://www.youtube.com/watch?v=Tfxp43vVHpY,Tfxp43vVHpY
level (sign 1),https://www.youtube.com/watch?v=Bc_Km33uz74,Bc_Km33uz74
lips,https://www.youtube.com/watch?v=zSst5y5j_fI,zSst5y5j_fI
Liberia,https://www.youtube.com/watch?v=gnQLgdWLk0c,gnQLgdWLk0c
live,https://www.youtube.com/watch?v=ea8VG_U1OM4,ea8VG_U1OM4
life,https://www.youtube.com/watch?v=UPBonZ_8HIM,UPBonZ_8HIM
Let someone off the hook,https://www.youtube.com/watch?v=7lcNAWEHBmA,7lcNAWEHBmA
"lie, false",https://www.youtube.com/watch?v=XFG6tJjEar8,XFG6tJjEar8
lion,https://www.youtube.com/watch?v=RhEpVt-AEK8,RhEpVt-AEK8
lose,https://www.youtube.com/watch?v=0xVWH6F3Fz0,0xVWH6F3Fz0
license (sign 1),https://www.youtube.com/watch?v=ArrUPiaqzHA,ArrUPiaqzHA
list (sign 1),https://www.youtube.com/watch?v=kKCEuKZ3lV0,kKCEuKZ3lV0
librarian,https://www.youtube.com/watch?v=Y0G5Sqs-lYw,Y0G5Sqs-lYw
license (sign 3),https://www.youtube.com/watch?v=uOs0878HhR4,uOs0878HhR4
listen (sound),https://www.youtube.com/watch?v=f1U4dYb9r0A,f1U4dYb9r0A
"Let the cat out of the bag, Spill the beans",https://www.youtube.com/watch?v=a4hj7imNy64,a4hj7imNy64
"link, connect, associate",https://www.youtube.com/watch?v=lypZOubhfds,lypZOubhfds
lighthouse,https://www.youtube.com/watch?v=N6DxyKcaZVs,N6DxyKcaZVs
livelihood (sign 3),https://www.youtube.com/watch?v=Cgk-fX-KFhw,Cgk-fX-KFhw
"look, gaze, see",https://www.youtube.com/watch?v=WlhFpHM7lYY,WlhFpHM7lYY
local,https://www.youtube.com/watch?v=CDd6olbtjWE,CDd6olbtjWE
"logic, rationale",https://www.youtube.com/watch?v=prb13TWFfLY,prb13TWFfLY
long,https://www.youtube.com/watch?v=0EiwsY7ofnA,0EiwsY7ofnA
level (sign 2),https://www.youtube.com/watch?v=lZt6lnBA9Gc,lZt6lnBA9Gc
lollipop,https://www.youtube.com/watch?v=UPh2mJTMLIQ,UPh2mJTMLIQ
wood,https://www.youtube.com/watch?v=eO-TvyY-J_o,eO-TvyY-J_o
Israel,https://www.youtube.com/watch?v=oEb4cNh9cng,oEb4cNh9cng
international (sign 2),https://www.youtube.com/watch?v=oX-Mo3au4eY,oX-Mo3au4eY
involve,https://www.youtube.com/watch?v=PJL-GZq0Tlk,PJL-GZq0Tlk
international (sign 1),https://www.youtube.com/watch?v=WaTcrOr3-gk,WaTcrOr3-gk
"itch, scratch",https://www.youtube.com/watch?v=U_I4IzFnhdw,U_I4IzFnhdw
interest (finance),https://www.youtube.com/watch?v=7kHhJbwb-xg,7kHhJbwb-xg
it,https://www.youtube.com/watch?v=TR_tbUxLUco,TR_tbUxLUco
"interpret, interpreter",https://www.youtube.com/watch?v=IctKxBrrjJI,IctKxBrrjJI
irritate (meaning),https://www.youtube.com/watch?v=N5icmuz-NIU,N5icmuz-NIU
iron (clothes),https://www.youtube.com/watch?v=-nITY8LhYgc,-nITY8LhYgc
"Islam, Muslim (sign 1)",https://www.youtube.com/watch?v=5xLVmxL3p0k,5xLVmxL3p0k
internet,https://www.youtube.com/watch?v=Zj_vIX40c4U,Zj_vIX40c4U
Italy,https://www.youtube.com/watch?v=TirzXnBaSt0,TirzXnBaSt0
iPhone,https://www.youtube.com/watch?v=vFZMA4_VtAY,vFZMA4_VtAY
island,https://www.youtube.com/watch?v=qiK-4WwmTNg,qiK-4WwmTNg
interest (sign 1),https://www.youtube.com/watch?v=6gXuMMAxOm0,6gXuMMAxOm0
wool,https://www.youtube.com/watch?v=wfHGKTc0WuY,wfHGKTc0WuY
word,https://www.youtube.com/watch?v=QSdgD2M4Xdw,QSdgD2M4Xdw
work sign 1,https://www.youtube.com/watch?v=t9pvXOgaJe8,t9pvXOgaJe8
wifi (sign 1),https://www.youtube.com/watch?v=1EoEG8Pvc8Q,1EoEG8Pvc8Q
wifi (sign 2),https://www.youtube.com/watch?v=Ir-Qe2kkROw,Ir-Qe2kkROw
wifi (sign 3),https://www.youtube.com/watch?v=AXkvz_N39pg,AXkvz_N39pg
Wikipedia,https://www.youtube.com/watch?v=TXtLoo3D-xQ,TXtLoo3D-xQ
win,https://www.youtube.com/watch?v=fC-PT3F6GFo,fC-PT3F6GFo
wind,https://www.youtube.com/watch?v=ADtWeEnpLfY,ADtWeEnpLfY
window,https://www.youtube.com/watch?v=NQ7Gnl9nRuY,NQ7Gnl9nRuY
wine (sign 1),https://www.youtube.com/watch?v=rCfYRtWfYVA,rCfYRtWfYVA
wine (sign 2),https://www.youtube.com/watch?v=Bo35LBOce64,Bo35LBOce64
"winner, victor, champion (meaning)",https://www.youtube.com/watch?v=nqH15OqXPnI,nqH15OqXPnI
"winner, victor, champion",https://www.youtube.com/watch?v=9tph00_pAf4,9tph00_pAf4
winter,https://www.youtube.com/watch?v=NQTfv_uhpfg,NQTfv_uhpfg
"wise, intelligent (sign 2)",https://www.youtube.com/watch?v=EJ0UG10b714,EJ0UG10b714
"wise, knowledgeable (sign 1)",https://www.youtube.com/watch?v=U-DAmE4tzo4,U-DAmE4tzo4
without (sign 1),https://www.youtube.com/watch?v=LYQL5Is2IP0,LYQL5Is2IP0
without (sign 2),https://www.youtube.com/watch?v=9vvemJ0nr-E,9vvemJ0nr-E
wolf,https://www.youtube.com/watch?v=CoxdEUEw9Lw,CoxdEUEw9Lw
"woman, female",https://www.youtube.com/watch?v=zJmlqjm_b5g,zJmlqjm_b5g
woodpecker,https://www.youtube.com/watch?v=N53qGezr7MU,N53qGezr7MU
It's not rocket science,https://www.youtube.com/watch?v=2WaoD5fHm90,2WaoD5fHm90
itself,https://www.youtube.com/watch?v=EpxAKEtJbdI,EpxAKEtJbdI
It's raining cats and dogs,https://www.youtube.com/watch?v=yoG_mrM8Hg8,yoG_mrM8Hg8
interview (sign 1),https://www.youtube.com/watch?v=5Qu6asXdlFs,5Qu6asXdlFs
introduce,https://www.youtube.com/watch?v=Dywl939W0wU,Dywl939W0wU
interpret,https://www.youtube.com/watch?v=BX15HPM6TzE,BX15HPM6TzE
Lenovo,https://www.youtube.com/watch?v=fKwQPZnzJCg,fKwQPZnzJCg
"it, this",https://www.youtube.com/watch?v=pNIc3-tZCr8,pNIc3-tZCr8
interest (sign 2),https://www.youtube.com/watch?v=syK7APT1R4w,syK7APT1R4w
jacket,https://www.youtube.com/watch?v=STdeLMDk8Sc,STdeLMDk8Sc
Jaipur (sign 1),https://www.youtube.com/watch?v=e3c5fUAhX2Y,e3c5fUAhX2Y
jackfruit (sign 1),https://www.youtube.com/watch?v=jB1wqkujn00,jB1wqkujn00
jackfruit (sign 2),https://www.youtube.com/watch?v=98QpyN3f8ZU,98QpyN3f8ZU
job (sign 2),https://www.youtube.com/watch?v=JqUNaUjxigE,JqUNaUjxigE
John Abraham,https://www.youtube.com/watch?v=0wbIDvSCi4E,0wbIDvSCi4E
javelin throw,https://www.youtube.com/watch?v=YHl7zDSdzVE,YHl7zDSdzVE
Janmashtami (sign 1),https://www.youtube.com/watch?v=P9GAmYhGhJ0,P9GAmYhGhJ0
"jobless, unemployed, out of work",https://www.youtube.com/watch?v=oksjclh3Z3M,oksjclh3Z3M
"jobless, unemployed",https://www.youtube.com/watch?v=hXHLEKBaaNM,hXHLEKBaaNM
Jantar Mantar,https://www.youtube.com/watch?v=ZES6f5bu19M,ZES6f5bu19M
jaundice,https://www.youtube.com/watch?v=SJxqZH9B3zw,SJxqZH9B3zw
jealous,https://www.youtube.com/watch?v=Fq_93YDbQ6s,Fq_93YDbQ6s
jam,https://www.youtube.com/watch?v=Y0-DjFLQcLw,Y0-DjFLQcLw
jewelery,https://www.youtube.com/watch?v=PWi1hx2Omgo,PWi1hx2Omgo
job (sign 1),https://www.youtube.com/watch?v=JSEGoqKaQM0,JSEGoqKaQM0
What happened,https://www.youtube.com/watch?v=y1hvKgvxm5Q,y1hvKgvxm5Q
What is your name,https://www.youtube.com/watch?v=04qLwQo-2MM,04qLwQo-2MM
what time,https://www.youtube.com/watch?v=emLsUwqTcMU,emLsUwqTcMU
what,https://www.youtube.com/watch?v=4accXsYqRnA,4accXsYqRnA
whatever,https://www.youtube.com/watch?v=J79s05Z0NZ8,J79s05Z0NZ8
WhatsApp,https://www.youtube.com/watch?v=tHNhqhFdMgQ,tHNhqhFdMgQ
when (for days),https://www.youtube.com/watch?v=mPZ37Qlg4B8,mPZ37Qlg4B8
where,https://www.youtube.com/watch?v=8wgrPnyzpMw,8wgrPnyzpMw
which,https://www.youtube.com/watch?v=H0G_jCcuCWU,H0G_jCcuCWU
while,https://www.youtube.com/watch?v=aVXHUzd1cW4,aVXHUzd1cW4
whistle,https://www.youtube.com/watch?v=cGIpxkvYfys,cGIpxkvYfys
white,https://www.youtube.com/watch?v=kPx4MXMIFZI,kPx4MXMIFZI
whiteboard,https://www.youtube.com/watch?v=kBaDVYUWeoc,kBaDVYUWeoc
"who, whom",https://www.youtube.com/watch?v=O8jMsqDMiRE,O8jMsqDMiRE
why (meaning),https://www.youtube.com/watch?v=_DzQr-7t3Wo,_DzQr-7t3Wo
why (sign 1),https://www.youtube.com/watch?v=m4fQZijBvjo,m4fQZijBvjo
why (sign 2),https://www.youtube.com/watch?v=7bqtiz4KRnE,7bqtiz4KRnE
wicket (cricket),https://www.youtube.com/watch?v=w87_PYaYQz4,w87_PYaYQz4
wicketkeeper (cricket),https://www.youtube.com/watch?v=dm6hv7A_XGI,dm6hv7A_XGI
"wide, broad",https://www.youtube.com/watch?v=3Rp9c3S9HiA,3Rp9c3S9HiA
wife,https://www.youtube.com/watch?v=podfgBVY9ak,podfgBVY9ak
Juhu beach,https://www.youtube.com/watch?v=7h45o7GDrlo,7h45o7GDrlo
jamun,https://www.youtube.com/watch?v=KXNl6DtK84A,KXNl6DtK84A
Jama Masjid,https://www.youtube.com/watch?v=zdGKXf_2HFA,zdGKXf_2HFA
jellyfish,https://www.youtube.com/watch?v=Ld9qDys95es,Ld9qDys95es
jasmine,https://www.youtube.com/watch?v=63ziYT2F6ps,63ziYT2F6ps
juice,https://www.youtube.com/watch?v=dSF64aB7oIs,dSF64aB7oIs
"joke, funny, tease",https://www.youtube.com/watch?v=m1LyTLlhmvA,m1LyTLlhmvA
Jet Airways,https://www.youtube.com/watch?v=8JwPiK_tqTA,8JwPiK_tqTA
Janmashtami (sign 2),https://www.youtube.com/watch?v=IWCiPFCUzI0,IWCiPFCUzI0
"journalist, reporter (sign 2)",https://www.youtube.com/watch?v=LwD7BG_zdXM,LwD7BG_zdXM
January (sign 1),https://www.youtube.com/watch?v=jLV6SCP_7tA,jLV6SCP_7tA
Kareena Kapoor Khan,https://www.youtube.com/watch?v=KyAcip_a8Lg,KyAcip_a8Lg
kajal,https://www.youtube.com/watch?v=YfbeV360wAA,YfbeV360wAA
June,https://www.youtube.com/watch?v=WP5T6GzCCy4,WP5T6GzCCy4
Kali Mata (sign 1),https://www.youtube.com/watch?v=BYY1nIP7J-E,BYY1nIP7J-E
karate,https://www.youtube.com/watch?v=EvZvymz1nRo,EvZvymz1nRo
July,https://www.youtube.com/watch?v=181pBJw-eWg,181pBJw-eWg
Kali Mata (sign 2),https://www.youtube.com/watch?v=X-yEakgxzbs,X-yEakgxzbs
Kathakali,https://www.youtube.com/watch?v=ofZ6Jo2XUn8,ofZ6Jo2XUn8
Krishna,https://www.youtube.com/watch?v=26vEFQYbzvc,26vEFQYbzvc
knife (sign 1),https://www.youtube.com/watch?v=2-6FnMinc3U,2-6FnMinc3U
know,https://www.youtube.com/watch?v=jTBahbE4_OY,jTBahbE4_OY
kilogram,https://www.youtube.com/watch?v=EKp6wIukZRc,EKp6wIukZRc
knife (sign 2),https://www.youtube.com/watch?v=uHAhEiTlj_M,uHAhEiTlj_M
kidney beans (sign 1),https://www.youtube.com/watch?v=5abyQsJRQIY,5abyQsJRQIY
king,https://www.youtube.com/watch?v=kEMFrD53l6E,kEMFrD53l6E
knock,https://www.youtube.com/watch?v=5c0M_nkTsmg,5c0M_nkTsmg
kiss,https://www.youtube.com/watch?v=LUZ-fo_p2eM,LUZ-fo_p2eM
Kumbh Mela (sign 2),https://www.youtube.com/watch?v=chPdC6gwibQ,chPdC6gwibQ
kilometre,https://www.youtube.com/watch?v=5RD0XpWkclQ,5RD0XpWkclQ
Kuwait,https://www.youtube.com/watch?v=2XbRuRKOfRE,2XbRuRKOfRE
Kenya,https://www.youtube.com/watch?v=Rs0EKMMQqPI,Rs0EKMMQqPI
Kohima,https://www.youtube.com/watch?v=Vc0YkcqRNAM,Vc0YkcqRNAM
kite,https://www.youtube.com/watch?v=iLrSnUDmfC4,iLrSnUDmfC4
"knowledge, expertise",https://www.youtube.com/watch?v=1G3VZ_HWTWI,1G3VZ_HWTWI
Kazakhstan,https://www.youtube.com/watch?v=N0-cIcGCH3A,N0-cIcGCH3A
Konark Sun Temple,https://www.youtube.com/watch?v=o610N3lN8Zo,o610N3lN8Zo
"kick out, eject (sign 1)",https://www.youtube.com/watch?v=x3nuREvEwis,x3nuREvEwis
"kill, murder (sign 2)",https://www.youtube.com/watch?v=pCBCoT-2Bb4,pCBCoT-2Bb4
key,https://www.youtube.com/watch?v=FathKZe6_LI,FathKZe6_LI
Kerala,https://www.youtube.com/watch?v=PemmRc-BA94,PemmRc-BA94
Kochi (Cochin),https://www.youtube.com/watch?v=n4ITD16-c9Q,n4ITD16-c9Q
Kumbh Mela (sign 1),https://www.youtube.com/watch?v=OXmN5c7MCUk,OXmN5c7MCUk
Korea,https://www.youtube.com/watch?v=SHsq8VSKV_M,SHsq8VSKV_M
"kind, kindhearted",https://www.youtube.com/watch?v=DTOsm_OuWLM,DTOsm_OuWLM
kidney beans (sign 2),https://www.youtube.com/watch?v=3WEkK4AaiV4,3WEkK4AaiV4
Kolkata Calcutta,https://www.youtube.com/watch?v=_mAt07ZKGeg,_mAt07ZKGeg
kitchen,https://www.youtube.com/watch?v=QYaPv88J2iE,QYaPv88J2iE
"kill, murder (sign 1)",https://www.youtube.com/watch?v=ddpIUqF0dEg,ddpIUqF0dEg
knife (sign 3),https://www.youtube.com/watch?v=WdBygG07nkU,WdBygG07nkU
"kick, eject, fire from job (sign 2)",https://www.youtube.com/watch?v=dT9dCqGuDCE,dT9dCqGuDCE
kidnap,https://www.youtube.com/watch?v=B3ViGdozfp4,B3ViGdozfp4
"keep, hold, retain, store",https://www.youtube.com/watch?v=JjDVZDpPjbc,JjDVZDpPjbc
Kannada (sign 2),https://www.youtube.com/watch?v=WuoR5g21H1Q,WuoR5g21H1Q
Karnataka,https://www.youtube.com/watch?v=2tp3AspW6TA,2tp3AspW6TA
Kannada (sign 1),https://www.youtube.com/watch?v=nbVI64uJFks,nbVI64uJFks
wet,https://www.youtube.com/watch?v=VbRmhM7sUGo,VbRmhM7sUGo
west,https://www.youtube.com/watch?v=inBVDyEiUDk,inBVDyEiUDk
jump,https://www.youtube.com/watch?v=3GlZqV3RSp0,3GlZqV3RSp0
join (sign 2),https://www.youtube.com/watch?v=Fn6sZi3HUus,Fn6sZi3HUus
Judaism,https://www.youtube.com/watch?v=M9dzu-DC9Yg,M9dzu-DC9Yg
January (sign 2),https://www.youtube.com/watch?v=6s4UdZ5D58o,6s4UdZ5D58o
Jordan,https://www.youtube.com/watch?v=T45Hsn9ABV4,T45Hsn9ABV4
Jawaharlal Nehru (sign 1),https://www.youtube.com/watch?v=fR8uxOsE2Nw,fR8uxOsE2Nw
Jawaharlal Nehru (sign 2),https://www.youtube.com/watch?v=46eCCVvkyIc,46eCCVvkyIc
join (sign 1),https://www.youtube.com/watch?v=MhZrm3H1aBE,MhZrm3H1aBE
"journalist, reporter (sign 1)",https://www.youtube.com/watch?v=AfgaiVsTy_k,AfgaiVsTy_k
jeweller,https://www.youtube.com/watch?v=xzu_Y3NfigY,xzu_Y3NfigY
Jew,https://www.youtube.com/watch?v=aS2e07FE2uw,aS2e07FE2uw
Jesus Christ,https://www.youtube.com/watch?v=xsYfnkJBmUQ,xsYfnkJBmUQ
Jamaica,https://www.youtube.com/watch?v=lQpBuFX4L1I,lQpBuFX4L1I
Jal Mahal,https://www.youtube.com/watch?v=UrDzxGca4Vg,UrDzxGca4Vg
janitor,https://www.youtube.com/watch?v=GgsIWmqqgoU,GgsIWmqqgoU
Jammu & Kashmir,https://www.youtube.com/watch?v=LVqnqzIAFGg,LVqnqzIAFGg
Jharkhand,https://www.youtube.com/watch?v=0fKqgIRvg-8,0fKqgIRvg-8
Japan,https://www.youtube.com/watch?v=QCO3RRkzzJg,QCO3RRkzzJg
jalebi,https://www.youtube.com/watch?v=y4CEIJJVt64,y4CEIJJVt64
Jaipur (sign 2),https://www.youtube.com/watch?v=5uzypvZIzOI,5uzypvZIzOI
Jagannath Ratha Yatra,https://www.youtube.com/watch?v=ODRI_ATiWnM,ODRI_ATiWnM
"Jainism, Jain",https://www.youtube.com/watch?v=tDtdGkG9-OE,tDtdGkG9-OE
jail,https://www.youtube.com/watch?v=atyCov9u9no,atyCov9u9no
insult,https://www.youtube.com/watch?v=HK6mbwMGSew,HK6mbwMGSew
"instruct, teach",https://www.youtube.com/watch?v=FYU1yAIBMKk,FYU1yAIBMKk
"instigate, incite, provoke, spur",https://www.youtube.com/watch?v=EkaFWDZrh2E,EkaFWDZrh2E
insurance,https://www.youtube.com/watch?v=wFVLswbyZOc,wFVLswbyZOc
institution,https://www.youtube.com/watch?v=0O7xxbvMct0,0O7xxbvMct0
"intelligent, brilliant, smart",https://www.youtube.com/watch?v=rUXhFDo3Bv0,rUXhFDo3Bv0
"intelligent, knowledgeable",https://www.youtube.com/watch?v=McHijMoln7U,McHijMoln7U
"initiative, drive (sign 3)",https://www.youtube.com/watch?v=k3gjXKD3_XU,k3gjXKD3_XU
insect (sign 1),https://www.youtube.com/watch?v=1qV27cyAjEY,1qV27cyAjEY
"informal, casual",https://www.youtube.com/watch?v=4pCZtQ36l1k,4pCZtQ36l1k
inspire,https://www.youtube.com/watch?v=lqPqubp-3IE,lqPqubp-3IE
"inform, apprise, notify (sign 3)",https://www.youtube.com/watch?v=E6yxMBZEYhs,E6yxMBZEYhs
welcome (reply to thanks),https://www.youtube.com/watch?v=UJHjwQ7yclM,UJHjwQ7yclM
welder (sign 1),https://www.youtube.com/watch?v=s7U2zrpRFD0,s7U2zrpRFD0
welder (sign 2),https://www.youtube.com/watch?v=fvn1QE0yfPE,fvn1QE0yfPE
welder (sign 3),https://www.youtube.com/watch?v=lY5wzI7a5CE,lY5wzI7a5CE
well (water),https://www.youtube.com/watch?v=cXX9Fqj1fuE,cXX9Fqj1fuE
West Bengal,https://www.youtube.com/watch?v=K0VsSQMEtMU,K0VsSQMEtMU
West Indies,https://www.youtube.com/watch?v=HJVvCxf2J4Y,HJVvCxf2J4Y
weave,https://www.youtube.com/watch?v=KsNrhfiqWHc,KsNrhfiqWHc
weaver,https://www.youtube.com/watch?v=wBCqfnnNfSo,wBCqfnnNfSo
website (sign 1),https://www.youtube.com/watch?v=Tv1bOlYSqYI,Tv1bOlYSqYI
weather,https://www.youtube.com/watch?v=0DYcaZmhlkY,0DYcaZmhlkY
website (sign 2),https://www.youtube.com/watch?v=SJaqmqaD77k,SJaqmqaD77k
wedding reception (meaning),https://www.youtube.com/watch?v=INYvz3YRvT4,INYvz3YRvT4
wedding reception (sign 1),https://www.youtube.com/watch?v=zsfMMuKrUUg,zsfMMuKrUUg
wedding reception (sign 2),https://www.youtube.com/watch?v=pdCmQ4U7C7c,pdCmQ4U7C7c
wedding,https://www.youtube.com/watch?v=_rHStCQCPno,_rHStCQCPno
Wednesday,https://www.youtube.com/watch?v=Ni5kmFuBXzI,Ni5kmFuBXzI
"week, one week (sign 1)",https://www.youtube.com/watch?v=EFuaKRVN4Yw,EFuaKRVN4Yw
"week, one week (sign 2)",https://www.youtube.com/watch?v=sNYOD_Qd7Mw,sNYOD_Qd7Mw
weekly (example),https://www.youtube.com/watch?v=5ToU3NVFX_Q,5ToU3NVFX_Q
weekly,https://www.youtube.com/watch?v=95KlTHhKlmk,95KlTHhKlmk
"weight, weigh, weighing scale (sign 1)",https://www.youtube.com/watch?v=sJ6Zv0fi1xM,sJ6Zv0fi1xM
"weight, weigh, weighing scale (sign 2)",https://www.youtube.com/watch?v=lDO3r1artKs,lDO3r1artKs
"weight, weigh, weighing scale (sign 3)",https://www.youtube.com/watch?v=qjnZDMjWiuk,qjnZDMjWiuk
weightlifting,https://www.youtube.com/watch?v=4LndvMQ2dO0,4LndvMQ2dO0
"weird, absurd",https://www.youtube.com/watch?v=tgJL-RUAvO8,tgJL-RUAvO8
"weird, odd",https://www.youtube.com/watch?v=MjRPq3GCSZk,MjRPq3GCSZk
Indian Sign Language Teachers  Association (ISLTA),https://www.youtube.com/watch?v=tcHUMXaIuw0,tcHUMXaIuw0
Indonesia,https://www.youtube.com/watch?v=5p0_OOFy_NY,5p0_OOFy_NY
India sign 3,https://www.youtube.com/watch?v=FdxGN0ru6F8,FdxGN0ru6F8
India Gate,https://www.youtube.com/watch?v=DSr0qd_JY8w,DSr0qd_JY8w
India sign 2,https://www.youtube.com/watch?v=dkwDWRmVwUc,dkwDWRmVwUc
India sign 1,https://www.youtube.com/watch?v=VAhELbOjQFc,VAhELbOjQFc
"incite, ignite, inflame, instigate, stir up, provoke (sign 2)",https://www.youtube.com/watch?v=ui_ACRhp1jY,ui_ACRhp1jY
include,https://www.youtube.com/watch?v=rQkxqEgXEYQ,rQkxqEgXEYQ
Independence Day,https://www.youtube.com/watch?v=lts3gE45zV4,lts3gE45zV4
"in, under",https://www.youtube.com/watch?v=rj0GN2scIsU,rj0GN2scIsU
"image, photo",https://www.youtube.com/watch?v=hTxZxP5ypNk,hTxZxP5ypNk
impure,https://www.youtube.com/watch?v=xgKs0R0K6M4,xgKs0R0K6M4
identity card (sign 3),https://www.youtube.com/watch?v=RxqkJA2EG0s,RxqkJA2EG0s
"illegal, unlawful (sign 2)",https://www.youtube.com/watch?v=eBiQCRMwX1A,eBiQCRMwX1A
I don't know,https://www.youtube.com/watch?v=M-sKe4o73uE,M-sKe4o73uE
Iceland,https://www.youtube.com/watch?v=Xbglx4_9h88,Xbglx4_9h88
ice cream (sign 3),https://www.youtube.com/watch?v=go4BoZ5lX1s,go4BoZ5lX1s
iBall Mobile,https://www.youtube.com/watch?v=yBu6pCi5gag,yBu6pCi5gag
I understand,https://www.youtube.com/watch?v=a5kEZgbaT7w,a5kEZgbaT7w
wear,https://www.youtube.com/watch?v=qoU45G2WmsE,qoU45G2WmsE
wavy hair,https://www.youtube.com/watch?v=4rworePKeMo,4rworePKeMo
waxing (hair removal),https://www.youtube.com/watch?v=wru3RdDTafg,wru3RdDTafg
way (sign 1),https://www.youtube.com/watch?v=X5CuJTOY2g0,X5CuJTOY2g0
way (sign 2),https://www.youtube.com/watch?v=b9W1y77hDSc,b9W1y77hDSc
"ways, methods",https://www.youtube.com/watch?v=qJ25qL-gfX8,qJ25qL-gfX8
we,https://www.youtube.com/watch?v=h58uVxY-2uE,h58uVxY-2uE
weak (sign 1),https://www.youtube.com/watch?v=KtYQWbd8c2c,KtYQWbd8c2c
weak (sign 2),https://www.youtube.com/watch?v=nHdz1IK9ydw,nHdz1IK9ydw
weak,https://www.youtube.com/watch?v=Yz6em7jgxK0,Yz6em7jgxK0
"wealthy, rich  affluent, well off",https://www.youtube.com/watch?v=krnKXV-ct3Q,krnKXV-ct3Q
weapon,https://www.youtube.com/watch?v=M-aaJfrtvaA,M-aaJfrtvaA
wave (sign 2),https://www.youtube.com/watch?v=LNVUK4DX5GA,LNVUK4DX5GA
waterfall (sign 2),https://www.youtube.com/watch?v=IPUJ9bHGQgM,IPUJ9bHGQgM
wave (sign 1),https://www.youtube.com/watch?v=zZs0BXEssdQ,zZs0BXEssdQ
watermelon,https://www.youtube.com/watch?v=3qKiJRMOzsc,3qKiJRMOzsc
waterfall (sign 1),https://www.youtube.com/watch?v=T4-Q9pABqYs,T4-Q9pABqYs
water,https://www.youtube.com/watch?v=SlORjr0kUM4,SlORjr0kUM4
washerman,https://www.youtube.com/watch?v=7RjhIe4sKm0,7RjhIe4sKm0
washing machine,https://www.youtube.com/watch?v=rc7GRaEyQHQ,rc7GRaEyQHQ
washroom,https://www.youtube.com/watch?v=pyrA60I4x5k,pyrA60I4x5k
waste,https://www.youtube.com/watch?v=YT73Lh88yeE,YT73Lh88yeE
"watch, guard, keep an eye on",https://www.youtube.com/watch?v=Roh9CQ2tF3Y,Roh9CQ2tF3Y
"watch, wristwatch, timepiece",https://www.youtube.com/watch?v=yjI4oup9SFU,yjI4oup9SFU
water filter,https://www.youtube.com/watch?v=bIha_uKKc-U,bIha_uKKc-U
"water motor, water pump",https://www.youtube.com/watch?v=tDtIQ2M-GRo,tDtIQ2M-GRo
wash (utensils) (sign 2),https://www.youtube.com/watch?v=_prgaw9obbQ,_prgaw9obbQ
wash (utensils) (sign 1),https://www.youtube.com/watch?v=Ika-iBJ4-Ns,Ika-iBJ4-Ns
wash (meaning),https://www.youtube.com/watch?v=eZ1NWsWssI0,eZ1NWsWssI0
wash (hands),https://www.youtube.com/watch?v=Ygj0IRouWKg,Ygj0IRouWKg
wash (face),https://www.youtube.com/watch?v=OkC4seOp-00,OkC4seOp-00
wash (clothes),https://www.youtube.com/watch?v=hUlyxPexDU0,hUlyxPexDU0
"warn, admonish",https://www.youtube.com/watch?v=1tst7-aazJo,1tst7-aazJo
warm (sign 2),https://www.youtube.com/watch?v=uhJRFZWXPEo,uhJRFZWXPEo
warm (sign 1),https://www.youtube.com/watch?v=3muHDD0neyo,3muHDD0neyo
warm (meaning),https://www.youtube.com/watch?v=Gpjn1Iun6CI,Gpjn1Iun6CI
war (sign 2),https://www.youtube.com/watch?v=6bhBP3kbyds,6bhBP3kbyds
war (sign 1),https://www.youtube.com/watch?v=VfN66I8-KEk,VfN66I8-KEk
"want, desire, wish for",https://www.youtube.com/watch?v=Zux-Hazhhqo,Zux-Hazhhqo
"heart, love (romantic)",https://www.youtube.com/watch?v=zyvgHgT6d7c,zyvgHgT6d7c
hear (eg. news),https://www.youtube.com/watch?v=gQ_YY5vF99k,gQ_YY5vF99k
hearing,https://www.youtube.com/watch?v=0QITb6bNnHc,0QITb6bNnHc
"hear, listen (sign 1)",https://www.youtube.com/watch?v=0uvuluJqqAM,0uvuluJqqAM
headache,https://www.youtube.com/watch?v=AaHFB_q7AO0,AaHFB_q7AO0
wallet,https://www.youtube.com/watch?v=TIr35oN6iSE,TIr35oN6iSE
wall,https://www.youtube.com/watch?v=runWN1EzmEE,runWN1EzmEE
walk,https://www.youtube.com/watch?v=Q1FtAjA_raE,Q1FtAjA_raE
Wales,https://www.youtube.com/watch?v=Hk0qqXk8-nU,Hk0qqXk8-nU
"wait, halt, stay",https://www.youtube.com/watch?v=M24VjuHEfgo,M24VjuHEfgo
wait,https://www.youtube.com/watch?v=I3haAOluERo,I3haAOluERo
waiter,https://www.youtube.com/watch?v=DQpcpMqTpjk,DQpcpMqTpjk
